,Open,High,Low,Close,Date,Fib Level 0,Fib Level 1,Fib Level 2,Fib Level 3,Fib Level 4,Fib Level 5,Fib Level 6,8_upperBand,8_lowerBand,16_upperBand,16_lowerBand,20_upperBand,20_lowerBand,50_upperBand,50_lowerBand,100_upperBand,100_lowerBand,250_upperBand,250_lowerBand,12_26_macd,signal,5_10_macd,8_rolling_mean,8_rolling_median,12_rolling_mean,12_rolling_median,24_rolling_mean,24_rolling_median,240_rolling_mean,240_rolling_median,720_rolling_mean,720_rolling_median,Open_ratio,High_ratio,Low_ratio,Close_ratio,Fib Level 0_ratio,Fib Level 1_ratio,Fib Level 2_ratio,Fib Level 3_ratio,Fib Level 4_ratio,Fib Level 5_ratio,Fib Level 6_ratio,8_upperBand_ratio,8_lowerBand_ratio,16_upperBand_ratio,16_lowerBand_ratio,20_upperBand_ratio,20_lowerBand_ratio,50_upperBand_ratio,50_lowerBand_ratio,100_upperBand_ratio,100_lowerBand_ratio,250_upperBand_ratio,250_lowerBand_ratio,12_26_macd_ratio,signal_ratio,5_10_macd_ratio,8_rolling_mean_ratio,8_rolling_median_ratio,12_rolling_mean_ratio,12_rolling_median_ratio,24_rolling_mean_ratio,24_rolling_median_ratio,240_rolling_mean_ratio,240_rolling_median_ratio,720_rolling_mean_ratio,720_rolling_median_ratio,will_be_increased
730,144.6999969482422,144.6999969482422,144.0,144.5,2023-01-04 17:45:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,145.00686224389875,144.2681354672829,145.35710514942696,143.88039218028496,145.43619524460786,143.95380261916165,147.3806209501771,143.8193778291198,148.11959969273784,144.0823998189809,150.0099196648023,143.32927930980705,-0.2716215438925076,-0.05578220860002673,-0.004388697472336389,144.63749885559082,144.5999984741211,144.51666514078775,144.5,144.81249936421713,144.8000030517578,146.77708276112875,146.6999969482422,144.09430548350016,144.10000610351562,0.138,0.138,0.347,0.0,25.652,15.857,10.526,6.563,2.875,1.956,7.49,0.35,0.161,0.59,0.431,0.644,0.379,1.955,0.473,2.444,0.29,3.673,0.817,-53299.02,-259143.167,-3292648.664,0.095,0.069,0.012,0.0,0.216,0.207,1.551,1.5,0.282,0.278,0.0
732,144.39999389648438,144.5,144.1999969482422,144.39999389648438,2023-01-04 17:55:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,144.96451712968837,144.2104782926749,145.14252174920952,143.90747367315376,145.35252660694388,143.91747003612252,147.18026808461943,143.78773057260716,148.04690317377944,144.01909627690415,150.0112535809282,143.3263452960249,-0.26890579390530434,-0.05283213601696498,-0.05482792801154801,144.58749771118164,144.5,144.48333104451498,144.5,144.71666526794434,144.75,146.78124942779542,146.6999969482422,144.0944443596734,144.10000610351562,0.0,0.069,0.139,0.0,25.565,15.776,10.45,6.49,2.804,2.024,7.554,0.389,0.131,0.512,0.342,0.655,0.335,1.889,0.426,2.463,0.264,3.741,0.749,-53799.101,-273418.485,-263469.416,0.13,0.069,0.058,0.069,0.219,0.242,1.622,1.568,0.212,0.208,1.0
734,144.5,144.5,144.5,144.5,2023-01-04 18:05:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,144.96451712968837,144.2104782926749,145.06095126099115,143.9390449243116,145.25707549337355,143.91292114969283,147.01232060621064,143.75967829515653,147.9989242503877,143.95307526133104,150.00848758189682,143.3323112462282,-0.24220582706422533,-0.04850395598065332,-0.037266155496467945,144.58749771118164,144.5,144.57499821980795,144.5,144.65416526794434,144.5999984741211,146.78666610717772,146.6999969482422,144.09513880411785,144.10000610351562,0.0,0.0,0.0,0.0,25.652,15.857,10.526,6.563,2.875,1.956,7.49,0.32,0.201,0.387,0.39,0.521,0.408,1.709,0.515,2.364,0.38,3.672,0.815,-59760.001,-298013.845,-387851.294,0.061,0.0,0.052,0.0,0.107,0.069,1.558,1.5,0.281,0.278,1.0
735,146.6999969482422,147.10000610351562,146.0,146.10000610351562,2023-01-05 10:30:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,145.89143165211306,143.60856453318968,145.56423216032994,143.61076516938198,145.55018653335935,143.7098110252344,146.97781651795756,143.77418238340962,147.95733997142918,143.96465954028957,150.0012997708321,143.35549905729292,-0.10134083957470352,0.0035500573620394216,0.21176611073281038,144.74999809265137,144.5,144.7166659037272,144.5,144.69166564941406,144.5999984741211,146.7933327992757,146.6999969482422,144.09791658189562,144.10000610351562,0.409,0.68,0.068,0.0,27.043,17.139,11.75,7.743,4.014,0.871,6.466,0.143,1.735,0.368,1.733,0.378,1.663,0.597,1.618,1.255,1.483,2.601,1.914,-144266.958,4115326.631,68891.212,0.933,1.107,0.956,1.107,0.973,1.037,0.472,0.409,1.389,1.388,0.0
736,146.10000610351562,146.5,145.6999969482422,145.6999969482422,2023-01-05 10:35:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,146.17665312242542,143.52334382581677,145.78410780318083,143.54088914506136,145.6785660346005,143.64143060846592,146.91473453409765,143.79726436726952,147.9020652105743,143.97793417907414,149.99208212107936,143.3791167314597,-0.021731214018416267,0.05767207285010027,0.2741601348023437,144.8499984741211,144.5,144.79166539510092,144.5,144.72916539510092,144.5999984741211,146.7999994277954,146.6999969482422,144.10013879140217,144.10000610351562,0.274,0.546,0.0,0.0,26.696,16.819,11.444,7.448,3.729,1.142,6.722,0.326,1.517,0.058,1.504,0.015,1.433,0.827,1.323,1.489,1.196,2.862,1.619,-670564.139,252535.27,53044.122,0.587,0.83,0.627,0.83,0.671,0.761,0.749,0.682,1.11,1.11,0.0
737,145.6999969482422,145.89999389648438,144.5,145.3000030517578,2023-01-05 10:40:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,146.28041687841457,143.56958159570652,145.866667329072,143.59583038210965,145.72305790451574,143.62693904372642,146.8377199456545,143.8182791998533,147.86676690375364,143.97323248589478,149.98344658133047,143.3989523444508,0.008980303880406382,0.09233212573282468,0.23097233726372224,144.92499923706055,144.5,144.85833231608072,144.5999984741211,144.7458324432373,144.5999984741211,146.8041660944621,146.6999969482422,144.1018054538303,144.10000610351562,0.275,0.411,0.554,0.0,26.348,16.498,11.138,7.153,3.445,1.413,6.978,0.67,1.205,0.388,1.187,0.29,1.165,1.047,1.03,1.736,0.922,3.123,1.326,1617885.371,157266.682,62807.968,0.259,0.554,0.305,0.484,0.383,0.484,1.025,0.954,0.831,0.833,0.0
738,145.3000030517578,145.3000030517578,144.39999389648438,144.60000610351562,2023-01-05 10:45:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,146.2767472837106,143.5982527162894,145.78583468154503,143.7891641740458,145.7258015885723,143.644196580373,146.77475408547872,143.80524530416972,147.83732752830838,143.94867192237524,149.97690141841707,143.41189753177827,-0.0229005176128112,0.09133707851516473,0.08735688964452493,144.9375,144.5500030517578,144.86666615804037,144.6500015258789,144.72499910990396,144.5500030517578,146.80499947865803,146.6999969482422,144.10249989827474,144.10000610351562,0.482,0.482,0.139,0.0,25.739,15.937,10.603,6.637,2.946,1.888,7.426,1.146,0.698,0.813,0.564,0.773,0.665,1.482,0.553,2.19,0.452,3.585,0.828,-631526.802,158214.683,165427.878,0.233,0.035,0.184,0.035,0.086,0.035,1.502,1.431,0.345,0.347,0.0
739,144.5,144.8000030517578,143.6999969482422,144.0,2023-01-05 10:50:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,146.343280338317,143.43172118756192,145.82048782595243,143.70451179257785,145.7348257643522,143.5651727097689,146.73543808458885,143.7485615492002,147.8069298804,143.9070694482133,149.97496481134488,143.41543411443638,-0.09548112940373699,0.0556330264742978,-0.08718318168916994,144.88750076293945,144.5500030517578,144.79999923706055,144.5500030517578,144.67499923706055,144.5,146.80416615804037,146.6999969482422,144.10208322736952,144.10000610351562,0.346,0.552,0.209,0.0,25.217,15.456,10.144,6.195,2.519,2.296,7.81,1.601,0.396,1.248,0.206,1.19,0.303,1.864,0.175,2.576,0.065,3.984,0.408,-150915.141,258739.055,-165269.471,0.613,0.38,0.552,0.38,0.467,0.346,1.91,1.84,0.071,0.069,1.0
740,144.0,145.10000610351562,143.6999969482422,145.0,2023-01-05 10:55:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,146.3642875334151,143.5607155183427,145.8395833978102,143.71041583925035,145.76828319265763,143.58171528146346,146.67921613712704,143.7527833745917,147.76080981253216,143.9031895160811,149.96623258340617,143.43376631796104,-0.07148609728093902,0.0393888459286992,-0.025587876253695185,144.9625015258789,144.8000030517578,144.80833307902017,144.5500030517578,144.67083231608072,144.5,146.8066661834717,146.6999969482422,144.10291656917997,144.10000610351562,0.694,0.069,0.905,0.0,26.087,16.257,10.909,6.932,3.231,1.617,7.17,0.932,1.003,0.576,0.897,0.527,0.988,1.145,0.868,1.868,0.762,3.312,1.092,-202936.643,368024.52,-566774.618,0.026,0.138,0.132,0.311,0.228,0.346,1.231,1.159,0.623,0.625,0.0
741,145.0,145.1999969482422,144.1999969482422,144.39999389648438,2023-01-05 11:00:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,146.3722754075466,143.5277261183323,145.84136588330173,143.69613259081936,145.76354902816516,143.60644914078014,146.6070293943188,143.74096987325933,147.72558713932213,143.87841218929114,149.96195326452695,143.44204563684022,-0.09973564906309207,0.015241142296878889,-0.08134967223040235,144.95000076293945,144.8000030517578,144.78333282470703,144.5,144.64583206176758,144.5,146.8066661834717,146.6999969482422,144.10291656917997,144.10000610351562,0.414,0.551,0.139,0.0,25.565,15.776,10.45,6.49,2.804,2.024,7.554,1.347,0.608,0.988,0.49,0.935,0.553,1.505,0.458,2.251,0.363,3.709,0.668,-144882.728,947335.508,-177605.317,0.379,0.276,0.265,0.069,0.17,0.069,1.639,1.568,0.206,0.208,0.0
742,144.5,144.5,141.3000030517578,141.60000610351562,2023-01-05 11:05:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,147.36585993069053,141.80914312106728,146.5028748380432,142.67212439901735,146.28769030782817,142.87230877664447,146.77384885666189,143.37415041091626,147.81687840641843,143.67112116633547,149.99718941342098,143.38840958560246,-0.3440927497667303,-0.0940221839295652,-0.5310754888353415,144.5875015258789,144.8000030517578,144.54166666666666,144.5,144.5291659037272,144.5,146.79499956766765,146.6999969482422,144.0988887998793,144.10000610351562,2.007,2.007,0.212,0.0,23.13,13.531,8.308,4.425,0.81,3.924,9.347,3.913,0.147,3.347,0.751,3.204,0.891,3.525,1.237,4.206,1.442,5.598,1.247,-41251.697,-150702.762,-26762.877,2.066,2.21,2.035,2.007,2.027,2.007,3.539,3.476,1.734,1.735,1.0
743,141.6999969482422,142.5,140.3000030517578,142.39999389648438,2023-01-05 11:10:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,146.9830703014989,141.2669296985011,146.63674159450622,142.23825649814515,146.44666968554301,142.51332939892964,146.79396394194615,143.18603483735072,147.87985668943728,143.53014270021114,150.01690246252278,143.35669653650066,-0.46780264575335195,-0.19981451010087137,-0.622983814786096,144.125,144.5,144.375,144.5,144.4333324432373,144.5,146.78666623433432,146.6999969482422,144.09624989827475,144.10000610351562,0.494,0.07,1.497,0.0,23.826,14.173,8.92,5.015,1.38,3.381,8.835,3.118,0.802,2.889,0.114,2.763,0.08,2.993,0.549,3.706,0.787,5.077,0.667,-30540.186,-71366.093,-22957.736,1.197,1.453,1.368,1.453,1.408,1.453,2.988,2.931,1.177,1.18,0.0
744,142.39999389648438,142.5,140.89999389648438,141.60000610351562,2023-01-05 11:15:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,146.64458938370174,140.58041290511662,146.8283943410381,141.63410527749218,146.66192739100956,141.97807199863888,146.89212531904167,142.89587394853646,147.9719770784063,143.33802231124216,150.0501015123874,143.3058975110501,-0.6232119591904848,-0.31116546923419125,-0.7565693057674707,143.61250114440918,144.1999969482422,144.14166768391928,144.5,144.31249936421713,144.5,146.77374960581463,146.6999969482422,144.09236102634006,144.0500030517578,0.562,0.632,0.497,0.0,23.13,13.531,8.308,4.425,0.81,3.924,9.347,3.44,0.725,3.561,0.024,3.451,0.266,3.603,0.907,4.306,1.213,5.632,1.19,-22821.003,-45606.337,-18816.065,1.401,1.803,1.763,2.007,1.88,2.007,3.525,3.476,1.73,1.701,0.0
745,141.5,141.6999969482422,140.89999389648438,141.5,2023-01-05 11:20:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,146.15163166422545,140.12336986165346,146.94761082847361,141.11488917152639,146.826549436053,141.51344995359543,146.98118092722063,142.61881846242778,148.04875627485248,143.15324323686625,150.09017818209998,143.24182084133753,-0.7458469570733541,-0.40867915013907447,-0.7987338737586072,143.13750076293945,143.1999969482422,143.89166768391928,144.4499969482422,144.1999994913737,144.5,146.76041628519695,146.6999969482422,144.08847213321263,144.0,0.0,0.141,0.426,0.0,23.043,13.451,8.231,4.351,0.739,3.992,9.411,3.183,0.982,3.707,0.273,3.628,0.01,3.729,0.784,4.423,1.155,5.723,1.216,-19071.72,-34723.738,-17815.538,1.144,1.187,1.662,2.042,1.872,2.076,3.584,3.545,1.796,1.736,1.0
746,141.5,142.5,141.39999389648438,142.3000030517578,2023-01-05 11:25:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,145.65814696880258,140.04185379413687,146.9211513679599,140.86634901350982,146.83841122316207,141.28158847166216,146.9968808212782,142.45911893458114,148.0759225237605,143.03407717106373,150.11209282524837,143.2055061737751,-0.76961092043598,-0.45736572648439927,-0.6521120318656983,142.85000038146973,142.3499984741211,143.70833460489908,144.1999969482422,144.14166641235352,144.5,146.74999961853027,146.6999969482422,144.08555547926161,144.0,0.565,0.14,0.636,0.0,23.739,14.093,8.843,4.941,1.309,3.449,8.899,2.305,1.612,3.145,1.018,3.091,0.721,3.195,0.112,3.901,0.513,5.204,0.632,-18589.863,-31212.957,-21921.404,0.385,0.035,0.98,1.318,1.278,1.522,3.032,2.999,1.239,1.181,1.0
747,142.1999969482422,143.0,142.0,142.8000030517578,2023-01-05 11:30:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,145.3511411346928,140.0488603911861,146.85531219571402,140.73218933016489,146.77005486106646,141.1499448337578,146.95978533965962,142.36421429412945,148.07624512114626,142.94975463471314,150.12769686933697,143.1779021296865,-0.7395728755441837,-0.4572639741194239,-0.4568569646595222,142.70000076293945,142.3499984741211,143.43333435058594,143.4000015258789,144.07500012715658,144.5,146.74124965667724,146.6999969482422,144.08333326975506,144.0,0.422,0.14,0.563,0.0,24.174,14.494,9.226,5.31,1.665,3.11,8.579,1.755,1.964,2.761,1.469,2.705,1.169,2.831,0.306,3.563,0.105,4.881,0.264,-19408.442,-31329.227,-31357.049,0.07,0.316,0.442,0.418,0.885,1.176,2.686,2.658,0.891,0.833,1.0
748,142.8000030517578,143.60000610351562,142.3000030517578,143.5,2023-01-05 11:35:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,144.56449721414972,140.46050431172918,146.78457530324187,140.6904269855765,146.67106225585928,141.10893804931652,146.8997270263564,142.32427260743265,148.0547537438978,142.90124601196155,150.13531663040743,143.16308241744412,-0.6517704014752042,-0.40913233052900994,-0.216605756167354,142.51250076293945,142.3499984741211,143.25000127156576,143.1500015258789,144.02083333333334,144.5,146.73458296457926,146.6999969482422,144.08222215440537,144.0,0.49,0.07,0.843,0.0,24.783,15.055,9.761,5.826,2.163,2.635,8.131,0.736,2.164,2.238,1.997,2.162,1.694,2.314,0.826,3.076,0.419,4.42,0.235,-22116.956,-35174.226,-66349.394,0.693,0.808,0.175,0.244,0.362,0.692,2.204,2.181,0.404,0.347,1.0
749,143.5,144.0,143.3000030517578,143.6999969482422,2023-01-05 11:40:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,144.14130513140316,140.7086971574152,146.70732347561713,140.6676784317315,146.59558632251102,141.08441398266476,146.8322053918004,142.29979411991835,148.03709600819724,142.8589037476621,150.1395278446588,143.15487120319278,-0.5595975338807477,-0.33573175501179975,-0.04212945294295878,142.42500114440918,142.3499984741211,143.1166674296061,143.1500015258789,143.98749987284342,144.4499969482422,146.72874959309897,146.6999969482422,144.08152770996094,144.0,0.139,0.208,0.279,0.0,24.957,15.215,9.914,5.973,2.306,2.499,8.003,0.306,2.126,2.05,2.156,1.975,1.854,2.133,0.984,2.93,0.589,4.289,0.381,-25779.169,-42902.027,-341191.533,0.895,0.948,0.408,0.384,0.2,0.519,2.064,2.045,0.265,0.208,1.0
